id,sender,timestamp,text,image,document
11344,-1001666492664,2024-08-22 12:51:22,"NATURES BOUNTY VITAMIN B12 200 TABLETS 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_12-51-22.jpg,
11342,-1001666492664,2024-08-22 11:06:14,,C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14.jpg,
11341,-1001666492664,2024-08-22 11:06:14,"DAY & NIGHT QUIL 
Price 2200 birr
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14 (1).jpg,
11340,-1001666492664,2024-08-22 11:06:14,"SPRING VALLEY VITAMIN D3
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14 (2).jpg,
11339,-1001666492664,2024-08-22 11:06:14,"POSTNATAL 60 SOFTGELS 
Price 6500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14 (3).jpg,
11338,-1001666492664,2024-08-22 11:06:14,"PRENATAL 150 softgels 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14 (4).jpg,
11337,-1001666492664,2024-08-22 11:06:14,"NIDO USA 2.2KG
Price 5900 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14 (5).jpg,
11336,-1001666492664,2024-08-22 11:06:14,"NIDO USA 2.2KG
Price 5900 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-14 (6).jpg,
11335,-1001666492664,2024-08-22 11:06:13,"Enfagrow 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-22_11-06-13.jpg,
11334,-1001666492664,2024-08-21 15:30:56,"SIGMA TESTOSTERONE BOOSTER 120 CAPSULES 
Price 7000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-30-56.jpg,
11333,-1001666492664,2024-08-21 15:29:03,"CALCIUM + D3 600 TABLETS 
Price 6500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-03.jpg,
11332,-1001666492664,2024-08-21 15:29:03,"FOLIC ACID 
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-03 (1).jpg,
11331,-1001666492664,2024-08-21 15:29:03,"ENFAMIL NEURO 565GM 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-03 (2).jpg,
11330,-1001666492664,2024-08-21 15:29:03,"Wellman Conception 
Price 4000
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-03 (3).jpg,
11329,-1001666492664,2024-08-21 15:29:03,"Enfagrow 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-03 (4).jpg,
11328,-1001666492664,2024-08-21 15:29:02,"PRE NAN/PREMATURE 
Price 3000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-02.jpg,
11327,-1001666492664,2024-08-21 15:29:02,"ENFAMIL GENTLEASE 352GM 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-02 (1).jpg,
11326,-1001666492664,2024-08-21 15:29:02,"SIMILAC  LACTOSE SENSITIVE 354GM 
Price 3800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-02 (2).jpg,
11325,-1001666492664,2024-08-21 15:29:02,"ENFAMIL AR 354GM 
Price 4200 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-02 (3).jpg,
11324,-1001666492664,2024-08-21 15:29:02,"ENFAMIL ENFANT FORMULA 352GM 
Price 3800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_15-29-02 (4).jpg,
11323,-1001666492664,2024-08-21 08:01:46,"PRENATAL 120 GUMMIES 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-46.jpg,
11322,-1001666492664,2024-08-21 08:01:46,"BIOTIN 10000 mcg
Price 5000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-46 (1).jpg,
11321,-1001666492664,2024-08-21 08:01:46,"PRESERVISION 140 SOFTGELS 
Price 9000 birr 
Telegramhttps://t.me/lobelia4cosmetics https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-46 (2).jpg,
11320,-1001666492664,2024-08-21 08:01:46,"PRESERVISION 60 SOFTGELS 
Price 5000 birr 
Telegramhttps://t.me/lobelia4cosmetics https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-46 (3).jpg,
11319,-1001666492664,2024-08-21 08:01:46,"OCUVITE ADULT 50+
Price 4500 birr 
Telegramhttps://t.me/lobelia4cosmetics https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-46 (4).jpg,
11318,-1001666492664,2024-08-21 08:01:46,"DHA DROP 
Price 3600 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-46 (5).jpg,
11317,-1001666492664,2024-08-21 08:01:45,"WELL KID CALCIUM SYRUP 
Price 3200 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-45.jpg,
11316,-1001666492664,2024-08-21 08:01:45,"SMARTY PANTS KIDS VITAMIN 
Price 4000
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-45 (1).jpg,
11315,-1001666492664,2024-08-21 08:01:45,"Mini Drops BED TIME 
Price 2800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-45 (2).jpg,
11314,-1001666492664,2024-08-21 08:01:45,"Mini Drops IMMUNE PLUS 
Price 2800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-45 (3).jpg,
11313,-1001666492664,2024-08-21 08:01:45,"IRON DROP 
Price 3500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-21_08-01-45 (4).jpg,
11312,-1001666492664,2024-08-20 06:41:16,"FISH OIL 150 softgels 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16.jpg,
11311,-1001666492664,2024-08-20 06:41:16,"CENTRUM MEN 50+
Price 5700 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16 (1).jpg,
11310,-1001666492664,2024-08-20 06:41:16,"VITAFUSION MULTIVITAMIN MEN
Price 4500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16 (2).jpg,
11309,-1001666492664,2024-08-20 06:41:16,"POSTNATAL 60 SOFTGELS 
Price 6500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16 (3).jpg,
11308,-1001666492664,2024-08-20 06:41:16,"THYLANOL 225 CAPLETS
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16 (4).jpg,
11307,-1001666492664,2024-08-20 06:41:16,"Enfagrow 
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16 (5).jpg,
11306,-1001666492664,2024-08-20 06:41:16,"PRE NAN/PREMATURE 
Price 3000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-16 (6).jpg,
11305,-1001666492664,2024-08-20 06:41:15,"Nido 1.8 kg 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-15.jpg,
11304,-1001666492664,2024-08-20 06:41:15,"go & grow 850gm
Price 5500 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-15 (1).jpg,
11303,-1001666492664,2024-08-20 06:41:15,"ENFAMIL GENTLEASE 352GM 
Price 4000 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-15 (2).jpg,
11302,-1001666492664,2024-08-20 06:41:15,"SIMILAC  LACTOSE SENSITIVE 354GM 
Price 3800 birr 
Telegram https://t.me/lobelia4cosmetics
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",C:\Users\befekadum\Documents\10x acadamy\WEEK7\Ethiopian-medical-business-\data\images\photo_2024-08-20_06-41-15 (3).jpg,
